WORD COUNTS
https://www.cs.uci.edu/faculty-spotlight-ray-klefstad-embraces-new-role-as-professor-of-teaching: 986
https://www.informatics.uci.edu/exploring-design-ethics-anne-marie-piper-and-industry-leaders-help-shift-power-dynamics: 985
http://www.ics.uci.edu/community/news/press/view_press?id=73: 985
https://www.informatics.uci.edu/exploring-design-ethics-postdoc-arpita-bhattacharya-and-industry-leaders-advocate-for-inclusion: 984
https://www.informatics.uci.edu/still-sorting-things-out-conference-honors-legacy-of-book-coauthored-by-professor-bowker: 983
https://www.informatics.uci.edu/informatics-ph-d-candidate-amanda-cullen-selected-as-arcs-scholar: 983
http://www.ics.uci.edu/~dsm/cypress: 982
https://www.informatics.uci.edu/ph-d-candidate-reyhaneh-jabbarvand-selected-as-rising-star: 981
http://www.ics.uci.edu/~jutts: 981
https://www.informatics.uci.edu/undergrad/student-profiles/tamara-sahagun: 981
http://www.ics.uci.edu/~stasio/spring04/reading.html: 980
https://www.ics.uci.edu/~jingz31/tools: 979
https://www.informatics.uci.edu/2022/04: 979
https://www.ics.uci.edu/ugrad/degrees/degree_se.php: 978
https://www.cs.uci.edu/professor-mohsen-imani-awarded-two-grants-to-study-brain-inspired-hyperdimensional-computing: 977
https://mds.ics.uci.edu/2021/12/graduate-student-spotlight-mds-ambassador-adelynn-paik-shares-her-academic-professional-goals: 977
https://www.informatics.uci.edu/impact/graduate-alumni-spotlights/victor-gonzalez: 975
https://www.cs.uci.edu/uci-takes-fourth-place-in-first-appearance-at-embedded-capture-the-flag-competition: 974
https://www.ics.uci.edu/community/news/view_news?id=1876: 973
http://flamingo.ics.uci.edu/releases/2.0: 972
https://www.ics.uci.edu/ugrad/sao/index.php: 971
https://www.ics.uci.edu/ugrad/sao: 971
https://www.cs.uci.edu/ukr-ai-develops-ai-model-to-detect-misinformation-on-russia-ukraine-war: 971
https://www.ics.uci.edu/ugrad/sao/index: 971
https://www.ics.uci.edu/~nicolau: 970
https://mds.ics.uci.edu/2022/04/mds-student-ty-shao-aims-to-make-an-impact-in-healthcare: 970
https://www.informatics.uci.edu/register-now-to-find-the-kind-at-empathy-game-jam: 970
https://www.ics.uci.edu/community/news/view_news?id=1643: 970
https://www.informatics.uci.edu/spring-2020-informatics-capstone-project-student-showcase: 969
https://www.cs.uci.edu/alumni-spotlight-jim-sherriff-79-gives-veterans-a-jump-start-in-the-tech-industry: 968
https://www.cs.uci.edu/cpri-hosts-workforce-2020-panel-discussion-and-networking-reception-for-ics-90-students: 966
https://www.informatics.uci.edu/mayara-costa-figueiredo-wins-ischools-doctoral-dissertation-award: 966
https://ngs.ics.uci.edu/outsourcing-to-estonia: 965
https://www.informatics.uci.edu/professor-gloria-mark-on-team-receiving-8-million-in-iarpa-funding-to-study-workplace-performance: 965
https://www.informatics.uci.edu/informatics-professors-receive-nsf-grant-to-improve-instruction-in-sustainability-science: 964
https://www.informatics.uci.edu/explore/department-vision: 964
https://ngs.ics.uci.edu/eventweb-14-lifecycle-pre-event-activities: 963
https://www.informatics.uci.edu/2020/08: 962
https://www.informatics.uci.edu/2021/08: 960
https://ngs.ics.uci.edu/the-web-you-trust: 959
https://www.ics.uci.edu/community/news/view_news?id=1501: 958
https://www.informatics.uci.edu/developing-an-ar-platform-to-better-train-american-workers: 957
https://ngs.ics.uci.edu/india-a-mystery-land: 956
https://www.informatics.uci.edu/professor-sam-malek-receives-gaann-award-to-strengthen-cybersecurity: 954
https://ngs.ics.uci.edu/scientific-reviews-pagerank: 954
https://ngs.ics.uci.edu/creating-persona-using-data-streams: 952
https://www.cs.uci.edu/tech-startup-emerge-is-transforming-virtual-communication: 951
https://www.physics.uci.edu/undergrad-program/mentoring-advising: 950
https://www.cs.uci.edu/allyship-webinar-provides-practical-advice-on-advocating-for-inclusivity: 949
https://www.informatics.uci.edu/impact/graduate-alumni-spotlights/jose-romero-mariona: 949
https://www.stat.uci.edu/jessica-utts-an-ambassador-for-statistics: 946
https://www.informatics.uci.edu/2022/07: 945
https://www.cs.uci.edu/culture-of-collaboration-leads-to-cutting-edge-work-in-ai: 944
https://www.ics.uci.edu/community/news/view_news?id=1491: 944
https://www.ics.uci.edu/community/news/view_news?id=2135: 944
https://www.informatics.uci.edu/gillian-hayes-appointed-vice-provost-for-graduate-education-and-dean-of-the-graduate-division: 942
https://www.informatics.uci.edu/impact/undergraduate-alumni-spotlights/1921-2: 942
https://www.informatics.uci.edu/professor-theresa-tanenbaum-selected-to-serve-as-ambassador-of-innovation: 941
https://www.cs.uci.edu/faculty-and-staff-honored-at-annual-ics-awards-celebration: 940
https://www.ics.uci.edu/community/news/view_news?id=2056: 938
https://www.informatics.uci.edu/grad/overview: 936
https://www.informatics.uci.edu/mswe-student-xinyi-hu-takes-the-gold-at-the-global-ai-innovation-challenge: 934
http://www.ics.uci.edu/~stasio/winter04/reading.html: 934
https://www.stat.uci.edu/news/page/8: 934
https://futurehealth.ics.uci.edu/projects: 934
https://www.informatics.uci.edu/ucis-first-esports-conference-aims-to-catalyze-the-field: 933
https://cml.ics.uci.edu/2017/10/fall-2017: 933
https://ngs.ics.uci.edu/china: 932
https://www.cs.uci.edu/ics-researchers-receive-1-5-million-nsf-grant-for-smart-water-infrastructures: 932
https://www.cs.uci.edu/socal-social-analytics-workshop-serves-as-catalyst-for-multidisciplinary-collaborations: 931
https://www.informatics.uci.edu/wired-trans-researchers-want-google-scholar-to-stop-deadnaming-them-tess-tanenbaum-quoted: 931
https://www.informatics.uci.edu/admissions/graduate-application-process: 930
https://www.ics.uci.edu/community/news/view_news?id=1747: 929
https://www.cs.uci.edu/ics-researchers-advance-machine-learning-with-self-taught-algorithm-that-solves-the-rubiks-cube: 929
https://grape.ics.uci.edu/wiki/public/wiki/cs122b-2018-winter-project5-mysql-master-slave: 927
https://www.cs.uci.edu/computer-scientists-make-a-splash-in-art-world-analyzing-the-salvator-mundi: 927
https://www.informatics.uci.edu/mark-baldwin-receives-uci-engage-great-partner-award: 927
http://flamingo.ics.uci.edu/releases/2.0.1: 926
https://www.cs.uci.edu/sameer-singh-wins-best-paper-award-at-acl-2020-for-tool-that-test-nlp-models: 925
https://www.ics.uci.edu/~goodrich: 924
https://wics.ics.uci.edu/cs-social-media-and-articles: 923
https://grape.ics.uci.edu/wiki/public/wiki/cs122b-2019-winter-project5-mysql-master-slave: 923
https://www.ics.uci.edu/community/news/view_news?id=2086: 923
https://www.informatics.uci.edu/undergrad/student-groups: 923
https://www.informatics.uci.edu/2019/08: 923
https://www.informatics.uci.edu/northwestern-now-judith-olson-to-receive-honorary-degree-from-northwestern-university: 922
https://www.informatics.uci.edu/two-fellowships-support-ph-d-candidate-phoebe-chuas-research-into-inclusive-hiring-practices: 921
https://www.informatics.uci.edu/informatics-ph-d-candidate-phoebe-chua-joins-berkman-klein-center-for-internet-society: 921
https://ics.uci.edu/~sharad: 921
https://www.ics.uci.edu/~sharad: 921
https://www.informatics.uci.edu/professor-daniel-epstein-receives-icts-pilot-studies-award: 920
https://www.informatics.uci.edu/2021/12: 920
https://www.cs.uci.edu/alumni-spotlight-devin-held-15-shares-her-journey-from-uci-to-arteria-ai: 919
https://ngs.ics.uci.edu/eventweb-13-crowdsourcing: 919
https://www.informatics.uci.edu/informatics-student-emma-anderson-named-kleiner-perkins-fellow: 918
https://www.ics.uci.edu/about/about_factsfigures.php: 918
https://www.ics.uci.edu/community/news/view_news?id=1549: 918
https://www.cs.uci.edu/student-spotlight-computer-science-and-music-double-major-joseph-wong-finds-harmony-at-uci: 917
https://www.informatics.uci.edu/impact/graduate-alumni-spotlights/xianghua-sharon-ding: 917
https://www.ics.uci.edu/community/news/view_news?id=2221: 917
https://ngs.ics.uci.edu/extreme-stories-12: 916
https://www.ics.uci.edu/community/news/view_news?id=2177: 916
https://ngs.ics.uci.edu/words-apicture-is-worth-a-thousand-words: 914
https://ngs.ics.uci.edu/evolving-nature-of-books-2: 913
https://www.informatics.uci.edu/professor-crooks-to-discuss-education-technology-in-working-class-communities-of-color: 912
https://www.informatics.uci.edu/gizmodo-how-has-social-media-impacted-our-mental-health-mimi-ito-quoted: 912
https://wics.ics.uci.edu/when-you-didnt-land-the-internship-how-to-make-the-most-of-your-summer: 911
https://www.ics.uci.edu/community/news/view_news?id=1159: 910
http://www.physics.uci.edu/~zsiwy/archivednews.html: 910
https://www.cs.uci.edu/uci-deep-learning-researchers-advance-theory-and-practice-of-data-compression: 909
https://ngs.ics.uci.edu/pet-resorts: 908
http://www.ics.uci.edu/community/news/view_news?id=1187: 906
https://www.ics.uci.edu/community/news/view_news?id=1623: 905
https://www.physics.uci.edu/node/13322: 905
https://www.cs.uci.edu/ics-staff-faculty-honored-at-inaugural-faculty-staff-awards-celebration: 903
https://www.cs.uci.edu/ics-students-train-for-embedded-capture-the-flag-competition: 903
https://www.informatics.uci.edu/study-of-technologies-in-a-leaderless-movement-receives-honorable-mention-at-chi-2020: 903
https://www.informatics.uci.edu/2020/10: 903
https://www.stat.uci.edu/news/page/14: 899
https://www.ics.uci.edu/community/news/view_news?id=1189: 898
https://www.informatics.uci.edu/2017/09: 898
http://www.stat.uci.edu/seminar-series/seminar-series-2017-2018: 898
https://www.cs.uci.edu/computer-science-capstone-pilot-paves-the-way-for-new-course: 897
https://www.informatics.uci.edu/sam-malek-receives-nsf-award-to-develop-a-framework-for-reusing-software-tests: 896
https://duttgroup.ics.uci.edu/projects/health-care-iot/pain-assessment: 894
https://www.informatics.uci.edu/informatics-ph-d-candidate-reyhaneh-jabbarvand-named-google-ph-d-fellow: 894
https://www.informatics.uci.edu/uci-news-iamuci-profile-of-mayara-costa-figueiredo-informatics-ph-d-21: 893
https://www.informatics.uci.edu/vrcade-exposes-students-to-virtual-reality-trends-challenges-and-opportunities: 893
https://www.ics.uci.edu/community/news/view_news?id=2036: 893
https://www.cs.uci.edu/ics-researchers-win-best-paper-award-for-detecting-covid-19-misinformation: 891
https://www.informatics.uci.edu/undergrad/student-profiles/max-uzoukwu: 891
https://www.cs.uci.edu/computer-science-professor-pierre-baldi-involved-in-multiple-multidisciplinary-collaborations: 890
https://www.informatics.uci.edu/impact/graduate-alumni-spotlights/joel-ossher: 890
http://www.ics.uci.edu/~stasio/fall04/reading.html: 889
https://www.cs.uci.edu/new-faculty-spotlight-professor-sang-woo-jun-eager-to-collaborate-with-uci-students: 888
http://www.ics.uci.edu/~cbdaviso/net-status: 888
https://www.ics.uci.edu/community/news/view_news?id=1319: 887
https://ngs.ics.uci.edu/travel-experiences: 886
https://www.informatics.uci.edu/grad/diversity-ambassador: 886
https://www.informatics.uci.edu/professor-ruberg-honored-for-excellence-in-fostering-undergraduate-research: 885
https://www.informatics.uci.edu/informatics-ph-d-candidate-amanda-cullen-named-2020-twitch-research-fellow: 883
https://www.cs.uci.edu/professor-iranis-behind-the-scenes-support-of-coding-courses-for-girls: 883
https://www.ics.uci.edu/~achio: 883
https://ics.uci.edu/~achio: 883
https://www.ics.uci.edu/community/news/view_news?id=1532: 883
https://emj.ics.uci.edu/research-opportunities: 882
https://www.stat.uci.edu/seminar-series-2020-2021: 882
https://duttgroup.ics.uci.edu/projects/neuromorphic-computing: 881
https://mswe.ics.uci.edu/admissions/admissions-overview: 881
http://www.ics.uci.edu/grad/policies/GradPolicies_EnrollmentStatus.php: 878
https://www.cs.uci.edu/inaugural-ics-summer-academy-on-data-analytics-now-accepting-applications: 878
https://ngs.ics.uci.edu/a-perspective-on-multimedia-computing-and-communication-2: 877
https://www.ics.uci.edu/community/news/view_news?id=2122: 877
https://www.informatics.uci.edu/professor-crista-lopes-named-ieee-fellow: 875
https://www.informatics.uci.edu/professors-malek-and-garcia-aim-to-transform-software-architecture-research-with-1-66m-grant: 874
https://ngs.ics.uci.edu/information-and-experience-1: 874
https://ngs.ics.uci.edu/nostalgia: 873
https://www.informatics.uci.edu/2017/08/page/2: 872
https://www.stat.uci.edu/slider/uci-launches-new-professional-program-master-of-data-science: 871
https://ngs.ics.uci.edu/health-intelligence: 870
https://mds.ics.uci.edu/2022/01/educating-tomorrows-data-scientists: 859
https://www.ics.uci.edu/~fielding/talks/ssapache/ALL.htm: 859
https://www.informatics.uci.edu/roberta-ellen-lamb-memorial-endowed-fellowship-recipient-investigates-online-democratic-discourse: 857
https://www.informatics.uci.edu/grad/mhcid: 856
https://mcs.ics.uci.edu/capstone-2022-test: 854
https://www.informatics.uci.edu/ph-d-student-rainforest-scully-blaker-receives-social-sciences-and-humanities-research-council-award: 851
https://ngs.ics.uci.edu/more-experiences-in-china: 849
https://www.informatics.uci.edu/very-top-footer-menu-items/news/page/72: 849
https://www.informatics.uci.edu/2018/05/page/2: 849
https://www.informatics.uci.edu/informatics-ph-d-student-lucy-pei-receives-zonta-women-in-technology-scholarship: 848
https://www.informatics.uci.edu/impact/outreach: 848
https://www.informatics.uci.edu/informatics-ph-d-candidate-daniel-gardner-selected-as-arcs-scholar: 847
https://www.informatics.uci.edu/informatics-ph-d-student-mustafa-hussain-named-i3-teaching-fellow: 846
https://www.informatics.uci.edu/undergrad/student-profiles/hugo-polanco: 845
https://ngs.ics.uci.edu/iphone-a-good-step-towards-folk-computing: 844
https://www.informatics.uci.edu/grad/policies: 843
https://www.informatics.uci.edu/informatics-researchers-and-neurology-professor-recognized-for-paper-on-stroke-vlogs: 842
https://ngs.ics.uci.edu/indias-education-system: 842
https://www.informatics.uci.edu/explore/chairs-welcome: 842
https://wics.ics.uci.edu/category/news/page/7: 842
https://futurehealth.ics.uci.edu: 842
https://www.ics.uci.edu/community/news/view_news?id=1270: 842
https://www.cs.uci.edu/senior-spotlight-graduating-computer-science-major-howard-chen-leaves-a-promising-student-security-culture-at-uci: 841
https://www.informatics.uci.edu/professor-lopes-advances-collaborative-research-with-1-1m-grant: 841
http://www.ics.uci.edu/~aces/people.htm: 840
https://www.cs.uci.edu/senior-spotlight-santiago-martin-powers-through-uci-and-secures-job-at-google: 838
https://mhcid.ics.uci.edu/faq: 837
https://grape.ics.uci.edu/wiki/public/wiki/cs122b-2017-winter-project5-mysql-master-slave: 834
https://www.stat.uci.edu/seminar-series-2021-2022: 834
https://ngs.ics.uci.edu/facebook-in-india: 833
https://wics.ics.uci.edu/author/hitekpnai: 833
https://www.informatics.uci.edu/uci-news-ucis-stacy-branham-highlighted-on-popular-science-brilliant-10-list: 832
https://ngs.ics.uci.edu/negropontes-100-computer-for-developing-world: 832
https://wics.ics.uci.edu/category/news/page/18: 832
https://www.cs.uci.edu/ics-students-christian-morte-and-ayesha-syed-honored-with-chancellors-award-of-distinction: 831
https://www.cs.uci.edu/upcoming-symposium-on-cutting-edge-ai-biomedicine-research: 831
https://www.informatics.uci.edu/professor-gloria-mark-awarded-collaborative-nsf-future-of-work-grant: 830
https://ngs.ics.uci.edu/the-power-of-nature: 830
https://wics.ics.uci.edu/category/news/page/9: 830
https://www.informatics.uci.edu/professor-james-jones-receives-ase-2019s-most-influential-paper-award: 829
https://www.cs.uci.edu/uci-launches-new-professional-program-master-of-data-science: 829
https://wics.ics.uci.edu/category/news/page/24: 827
https://www.ics.uci.edu/community/news/view_news?id=2187: 827
http://www.ics.uci.edu/grad/degrees/degree_cs.php: 826
http://www.ics.uci.edu/ugrad/degrees/degree_cse.php: 826
https://wics.ics.uci.edu/author/hitekpnai/page/2: 826
https://wics.ics.uci.edu/category/news/page/6: 825
https://wics.ics.uci.edu/category/news/page/17: 823
https://wics.ics.uci.edu/category/news/page/16: 823
https://www.informatics.uci.edu/2022/05: 823
https://www.informatics.uci.edu/ucis-informatics-b-s-ranked-4th-by-bdc: 822
https://www.informatics.uci.edu/ucis-game-design-program-ranked-5th-in-state-22nd-in-nation-by-acr: 822
https://www.informatics.uci.edu/bonnie-nardi-recognized-with-lifetime-achievement-award: 822
https://www.informatics.uci.edu/impact/undergraduate-alumni-spotlights/alex-kaiser: 822
https://ngs.ics.uci.edu/memories-uday-sengupta: 821
https://www.cs.uci.edu/pierre-baldis-transformative-ai-leadership: 819
https://wics.ics.uci.edu/category/news/page/10: 818
https://wics.ics.uci.edu/category/news/info-session: 817
http://www.ics.uci.edu/~jutts/statlinks.html: 817
https://www.informatics.uci.edu/2018/12/page/2: 816
https://ngs.ics.uci.edu/dumbing-down-or-freeing-for-creativity: 816
https://www.informatics.uci.edu/ucis-game-design-program-ranked-5th-in-state-21st-in-nation-by-acr: 815
https://www.ics.uci.edu/community/news/view_news?id=1263: 813
https://www.ics.uci.edu/community/news/view_news?id=1320: 813
https://wics.ics.uci.edu/category/news/page/22: 813
https://wics.ics.uci.edu/category/news/page/3: 813
https://www.informatics.uci.edu/ucis-game-design-program-ranked-third-in-state-17th-in-nation-by-acr: 811
https://wics.ics.uci.edu/category/news/wics-meeting: 810
https://www.informatics.uci.edu/ucis-game-design-program-ranked-third-in-state-11th-in-nation-by-acr: 810
https://www.cs.uci.edu/choc-teams-up-with-uci-to-offer-pediatric-capstone-project-in-data-science: 809
https://ngs.ics.uci.edu/convergence-in-search-and-databases: 809
https://www.informatics.uci.edu/impact/graduate-alumni-spotlights/david-h-nguyen: 809
https://wics.ics.uci.edu/category/news/page/19: 808
https://www.informatics.uci.edu/explore/history-of-the-department: 808
https://www.cs.uci.edu/uci-news-uci-institute-for-future-health-to-harness-technology-to-build-personalized-health-model: 808
https://www.ics.uci.edu/community/news/view_news?id=2063": 808
https://www.ics.uci.edu/~mikes: 808
https://www.ics.uci.edu/community/news/view_news?id=2196: 807
https://ngs.ics.uci.edu/in-varna-bulgaria: 806
https://ngs.ics.uci.edu/building-more-iits: 806
https://wics.ics.uci.edu/category/news/page/5: 806
https://www.informatics.uci.edu/ucis-game-design-program-ranked-4th-in-state-13th-in-nation-by-acr: 805
https://www.cs.uci.edu/cpri-receives-1-4m-gift-for-securing-the-seams-of-the-internet-of-everything: 805
https://wics.ics.uci.edu/category/news/page/25: 805
https://wics.ics.uci.edu/category/news/page/2: 805
https://www.ics.uci.edu/involved/project_sponsor: 805
https://www.cs.uci.edu/bigdipa-course-fosters-multidisciplinary-collaboration: 804
https://wics.ics.uci.edu/category/news/page/21: 804
https://www.ics.uci.edu/community/news/view_news?id=1514: 803
https://www.informatics.uci.edu/los-angeles-times-online-covid-19-diaries-are-helping-people-cope-theyre-also-a-research-gold-mine-sean-young-quoted: 801
https://www.cs.uci.edu/uci-news-uci-researchers-launch-first-of-its-kind-coronavirus-statistics-portal: 801
https://www.informatics.uci.edu/2021/11/page/2: 800
https://www.cs.uci.edu/senior-spotlight-tennis-player-and-cs-major-matthew-sah-serves-up-aces-on-and-off-the-court: 799
https://cwicsocal18.ics.uci.edu/participate: 799
https://www.ics.uci.edu/community/news/spotlight/spotlight_bob_newcomb: 798
https://duttgroup.ics.uci.edu/group-members: 798
https://ngs.ics.uci.edu/photo-search: 797
https://ngs.ics.uci.edu/events-flickr-and-upcoming: 797
https://www.ics.uci.edu/community/news/view_news?id=1312: 796
https://www.cs.uci.edu/cyberuci-clubs-growing-cybersecurity-community-develops-third-place-team: 795
http://www.ics.uci.edu/grad/policies/GradPolicies_CandidacyCommittee.php: 795
https://ngs.ics.uci.edu/calendars-are-just-a-structuring-mechanism: 795
https://www.informatics.uci.edu/cmswire-new-consortium-looks-to-humanize-the-digital-workplace-gloria-mark-named-to-consortium: 795
http://www.ics.uci.edu/~chenli/sigmod07ugrad: 792
https://ngs.ics.uci.edu/bulgarian-experience: 792
https://wics.ics.uci.edu/category/news/page/23: 792
https://ngs.ics.uci.edu/objective-self-5-finally-we-may-have-objective-self: 791
https://www.informatics.uci.edu/2020/09/page/2: 791
https://www.ics.uci.edu/~projects/SATware/index.html: 791
http://www.ics.uci.edu/~projects/SATware: 791
https://www.informatics.uci.edu/2017/11/page/2: 790
https://wics.ics.uci.edu/category/news: 789
https://wics.ics.uci.edu/author/admin: 789
https://www.cs.uci.edu/research-centers: 789
https://www.informatics.uci.edu/explore/department-seminars/fall-2015-informatics-seminar-series-schedule: 788
https://www.cs.uci.edu/uci-news-uci-researchers-autonomous-vehicles-can-be-tricked-into-dangerous-driving-behavior: 788
https://www.informatics.uci.edu/kai-zheng-elected-acmi-fellow-for-contributions-to-biomedical-informatics: 787
https://www.informatics.uci.edu/university-of-california-news-newly-funded-covid-19-research-aims-to-protect-the-most-vulnerable-sean-young-quoted: 786
https://ngs.ics.uci.edu/extreme-stories-9: 786
https://ngs.ics.uci.edu/observation-systems-functionality: 786
https://www.cs.uci.edu/ics-anteater-athletes-are-driven-to-succeed: 785
https://www.ics.uci.edu/community/news/view_news?id=1286: 785
https://www.ics.uci.edu/community/news/view_news?id=1813: 784
https://www.informatics.uci.edu/psypost-trumps-tweets-linked-to-changes-in-americans-beliefs-about-the-severity-of-the-covid-19-pandemic-sean-young-quoted: 781
https://www.ics.uci.edu/ugrad/resources: 781
https://www.informatics.uci.edu/undergrad/special-opportunities: 781
https://www.informatics.uci.edu/kobsa-receives-mercator-fellowship: 780
https://www.informatics.uci.edu/2019/02/page/2: 780
https://www.informatics.uci.edu/informatics-professors-ahmed-branham-receive-teach-access-curriculum-development-awards: 779
https://ngs.ics.uci.edu/a-memorable-evening-in-bangalore: 779
http://ngs.ics.uci.edu/blog/?p=413: 779
https://www.physics.uci.edu/node/13784: 779
https://www.informatics.uci.edu/inc-distractions-are-costing-companies-millions-heres-why-66-percent-of-workers-wont-talk-about-it-gloria-mark-research-cited: 779
https://www.ics.uci.edu/community/news/view_news?id=1288: 779
https://www.informatics.uci.edu/2019/01/page/2: 779
https://ngs.ics.uci.edu/photo-taking-behaviour-past: 778
https://www.informatics.uci.edu/connected-learning-blog-raising-good-gamers-new-report-tackles-the-systemic-forces-shaping-the-climate-of-online-play-for-youth: 777
http://www.ics.uci.edu/community/news/press/view_press?id=141: 775
https://www.informatics.uci.edu/the-new-york-times-new-policy-aims-to-help-transgender-researchers-update-names-on-old-work-theresa-jean-tanenbaum-quoted: 774
https://www.cs.uci.edu/ics-students-win-best-web-app-at-hacksc: 774
https://ngs.ics.uci.edu/extreme-stories-10: 774
https://www.informatics.uci.edu/professor-crista-lopes-recognized-for-excellence-in-undergraduate-teaching: 774
https://www.ics.uci.edu/community/news/press/view_press?id=75: 773
https://www.informatics.uci.edu/how-do-you-like-it-so-far-digital-diversity-with-craig-watkins-mimi-ito-and-katie-salen: 772
https://www.informatics.uci.edu/daily-bruin-comic-con-panel-discusses-afrofuturism-in-black-panther-octavia-butlers-works-roderic-crooks-mentioned: 772
https://www.informatics.uci.edu/npr-rolling-the-dice-on-race-in-dungeons-dragons-aaron-trammell-interviewed: 772
http://www.ics.uci.edu/~kibler/freshmanSyllabus.html: 771
https://www.cs.uci.edu/franz-looks-to-simplify-software-for-increased-security: 771
https://ngs.ics.uci.edu/words-the-world-of-words: 771
https://ngs.ics.uci.edu/1st-anniversary: 770
https://ngs.ics.uci.edu/meta-data-is-also-data: 769
https://ngs.ics.uci.edu/eventweb-what-is-an-event: 769
https://www.informatics.uci.edu/edsurge-teaching-digital-native-college-students-who-understand-tiktok-but-not-microsoft-excel-mimi-ito-quoted: 769
https://luci.ics.uci.edu/people: 768
https://www.ics.uci.edu/community/news/view_news?id=1406: 768
http://www.ics.uci.edu/grad/policies/GradPolicies_Grading.php: 768
https://www.cs.uci.edu/new-faculty-spotlight-professor-vijay-vazirani-continues-groundbreaking-research: 767
https://wics.ics.uci.edu/category/news/page/20: 767
https://www.ics.uci.edu/~rjammala/projects.html: 767
https://www.informatics.uci.edu/new-world-notes-bored-with-zoom-professor-teaches-computer-programming-in-a-virtual-world-and-streams-it-to-her-twitch-heres-her-advice-for-other-educators-crista-lopes-quoted: 766
https://wics.ics.uci.edu/category/news/page/4: 766
https://www.ics.uci.edu/employment/employ_faculty: 765
https://www.informatics.uci.edu/parenting-oc-autism-and-fanfiction-rebecca-black-quoted: 765
https://ngs.ics.uci.edu/objective-self-3-quantified-self-is-a-step-towards-objective-self: 764
http://www-db.ics.uci.edu/pages/research/quasar: 764
http://www-db.ics.uci.edu/pages/research/quasar/index.shtml: 764
https://www.informatics.uci.edu/family-circle-mind-control-how-to-focus-and-pay-attention-gloria-mark-quoted: 763
https://www.informatics.uci.edu/forbes-robots-and-algorithms-and-ai-oh-my-careers-scholar-gina-dokkos-take-on-what-they-all-mean-melissa-mazmanian-mentioned: 763
https://www.cs.uci.edu/ics-launches-iot-hackathon-to-discover-student-talent-who-can-develop-a-uci-smart-campus: 763
https://wics.ics.uci.edu/aspireit-2018/?afg84_page_id=4: 763
https://wics.ics.uci.edu/aspireit-2018/?afg84_page_id=3: 763
https://wics.ics.uci.edu/aspireit-2018/?afg84_page_id=2: 763
https://www.ics.uci.edu/community/news/view_news?id=2212: 762
https://wics.ics.uci.edu/aspireit-2018: 762
http://www.ics.uci.edu/~sbaidya: 761
https://www.informatics.uci.edu/uci-esports-esports-lab-spotlight-maria-j-anderson-coto-informatics-graduate-student: 760
https://ngs.ics.uci.edu/event-information-venues-and-calendars: 760
https://www.informatics.uci.edu/2021/03/page/2: 760
http://www.ics.uci.edu/~yamingy/cocktail.m: 759
https://www.informatics.uci.edu/los-angeles-times-uci-student-helps-design-canoe-that-allows-the-blind-to-paddle-solo-informatics-ph-d-student-mark-baldwin-profiled: 758
http://www.ics.uci.edu/~stasio/winter06/crf.html: 757
https://www.cs.uci.edu/harnessing-the-data-revolution-ics-researchers-and-collaborators-receive-1-5m-data-science-grant: 757
https://www.cs.uci.edu/just-code-it-introduces-middle-schools-girls-to-computer-science: 757
https://wics.ics.uci.edu/category/news/page/8: 757
https://www.physics.uci.edu/undergrad-program/academic-help: 756
http://vision.ics.uci.edu/pocv2012/index.html: 756
https://www.informatics.uci.edu/uc-it-blog-capstone-project-supports-student-affairs-and-student-success: 755
https://ngs.ics.uci.edu/contextual-circles: 755
https://www.cs.uci.edu/ics-students-awarded-national-science-foundation-graduate-research-fellowships: 754
https://www.ics.uci.edu/grad/admissions/comparison_chart_masters: 754
https://www.informatics.uci.edu/impact/community-engagement: 754
https://www.informatics.uci.edu/kpcc-airtalk-acknowledging-assessing-and-addressing-racism-within-the-fantasy-genre-aaron-trammell-featured: 752
https://www.cs.uci.edu/uci-finishes-in-top-5-at-national-collegiate-cyber-defense-competition: 752
https://www.cs.uci.edu/workshop-to-celebrate-vijay-vaziranis-contributions-to-theoretical-computer-science: 752
https://www.informatics.uci.edu/buzzfeed-multitasking-is-bad-and-you-really-shouldnt-do-it-gloria-mark-quoted: 752
https://www.ics.uci.edu/community/news/view_news?id=1474: 751
https://ngs.ics.uci.edu/words-atoms-of-semantics: 751
https://www.informatics.uci.edu/popular-science-the-brilliant-10-the-most-innovative-up-and-coming-minds-in-science-stacy-branham-mentioned: 750
https://www.informatics.uci.edu/entrepreneur-why-entrepreneurs-are-constantly-distracted-and-6-ways-to-fight-back-gloria-mark-quoted: 750
https://www.informatics.uci.edu/acm-interactions-inclusive-and-engaged-hci-by-gillian-hayes: 748
https://www.informatics.uci.edu/se-radio-episode-333-marian-petre-and-andre-van-der-hoek-on-software-design: 748
http://www.ics.uci.edu/~sudderth: 748
https://www.informatics.uci.edu/2018/08/page/2: 746
https://ngs.ics.uci.edu/blog/page/234: 746
https://www.informatics.uci.edu/acm-amid-covid-19-travel-restrictions-worlds-leading-computing-society-releases-report-on-best-practices-for-virtual-conferences-crista-lopes-and-gary-olson-mentioned: 745
https://www.ics.uci.edu/employment/employ_distinguished.php: 745
https://www.cs.uci.edu/ics-partnership-with-allen-institute-for-ai-advances-machine-learning: 745
https://wics.ics.uci.edu/category/news/wics-meeting/page/2: 745
https://www.informatics.uci.edu/impact/graduate-alumni-spotlights/tj-thinakaran: 745
https://www.informatics.uci.edu/scientific-inquirer-beneficial-aspects-of-social-media-use-among-children-and-adolescents-mimi-ito-interviewed: 744
